PROFILE_OPTION_NAME, LANGUAGE, USER_PROFILE_OPTION_NAME, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION, SOURCE_LANG
MSC_START_SOURCING_HISTORY,AR,MSC: مقاصة تاريخ البداية لتاريخ المصدر (بالأشهر),1,31.05.02,121,16.08.05,0,إجراء مقاصة لتاريخ بداية عمليات حساب تاريخ المصدر ويستخدم مع معاملات التجميعات شطب تاريخ المصدر=نعم وإعادة احتساب تاريخ المصدر=نعم,AR
MSC_SOURCE_SETUP,AR,MSC: مطلوب إعداد المصدر,1,31.05.02,121,02.11.05,0,يُستخدم المرجع الداخلي بواسطة البرنامج أثناء تركيب التجميعات. لا تقم بالتحديث يوميًا,AR
MSC_SAFETY_STOCK_PROJECT,AR,MSC: مشروع مخزون الأمان,2,27.12.01,121,16.08.05,0,تحديد المشروع الافتراضي حيث يتم تحميل مصروفات لكل طلبات مخزون الأمان,AR
OKC_DOC_SEQUENCE_NAME,AR,OKC: اسم مسلسل المستند,2,11.06.01,121,21.01.05,0,تم تكوين اسم مسلسل المستند المقابل لكل تفاصيل في شاشة إعداد الترقيم الآلي للعقد,AR
OKC_SUPPRESS_EMAILS,AR,OKC: حذف البريد الإلكتروني المرسل من دفق أعمال تنبيه العقد,2,11.06.01,121,21.01.05,0,حذف البريد الإلكتروني المرسل من دفق أعمال تنبيه العقد,AR
OKC_EXPIRED_DAYS_PROFILE,AR,OKC:أيام انتهاء الصلاحية السابقة,2,11.06.01,121,21.01.05,0,ُيستخدم خيار المرجع المستخدم في نافذة بحث من أجل ذكر عدد أيام العقود المنتهية في تقارير المستكشف,AR
OKC_DEFAULT_K_ADMIN,AR,OKC: مسئول العقد الافتراضي للتبليغات,2,11.06.01,121,21.01.05,0,مسئول العقد الافتراضي للتبليغات,AR
OKC_NOTIFY_K_ADMIN,AR,OKC: تبليغ المسئول بالعقد الجديد من iStore,2,11.06.01,121,21.01.05,0,تبليغ المسئول بالعقد الجديد من iStore,AR
OKC_TERMS_K_TMP_ID,AR,OKC: قالب العقد للبنود والشروط القياسية,2,11.06.01,121,21.01.05,0,قالب العقد للبنود والشروط القياسية,AR
OKC_MANUAL_PRICE_ADJ,AR,OKC: السماح بتعديل السعر يدويا,2,22.08.01,121,21.01.05,0,السماح للمستخدم بتطبيق التعديلات اليدوية على السعر,AR
OKC_ADVANCED_PRICING,AR,OKC: تمكين التسعير المتقدم,2,22.08.01,121,21.01.05,0,لتشغيل أو إيقاف تشغيل التسعير المتقدم,AR
OKC_WEB_ENVPROC,AR,OKC: إعداد إجراء البيئة,2,11.06.01,121,21.01.05,0,"الحزمة.الإجراء" بقيمة مفردة في معامل - معرف العقد,AR
OKC_WEB_LOG_RUN,AR,OKC: بعد إجراء التقرير,2,11.06.01,121,21.01.05,0,يجب أن تكون "الحزمة.الإجراء" توقيع يشبه OKC_REPORT_PVT.NOOP لتشغيله بعد التقرير,AR
OKC_WEB_PRERUN,AR,OKC: إجراء المراجعة قبل تشغيل التقرير,2,11.06.01,121,21.01.05,0,لإجراء التشغيل بعد التقرير يجب أن يكون توقيع "الحزمة.الإجراء" مثل OKC_REPORT_PVT  قبل التشغيل,AR
OKC_WEB_REPORT,AR,OKC: تقرير العقد,2,29.06.01,121,21.01.05,0,قالب تخطيط التقرير ونموذج البيانات,AR
OKC_DISCOVERER_PROFILE,AR,OKC:تمكين تقارير المستكشف,2,22.08.01,121,21.01.05,0,خيار المرجع المستخدم في منصة إطلاق تقارير المستكشف,AR
OKC_DEFAULT_OPP_CODE,AR,OKC: رمز الحملة التسويقية للفرصة البيعية الافتراضية,2,26.09.01,121,21.01.05,0,رمز الحملة التسويقية للفرصة البيعية الافتراضية,AR
OKC_ALERT_TIMEOUT,AR,OKC:انتهاء وقت التنبيه محسوبا بالدقائق,2,19.11.01,121,21.01.05,0,انتهاء وقت تنبيه دفق الأعمال محسوبا بالدقائق,AR
OKC_DEFAULT_EBIZ_CLASS,AR,OKC: طبقة Ebiz الافتراضية,2,28.12.01,121,21.01.05,0,خيار المرجع المستخدم للحصول على الطبقة الافتراضية لعلامة تبويب العقود بنموذج EBusiness,AR
OKC_EURO_DEFAULT_PRICELIST,AR,OKC:قائمة أسعار اليورو الافتراضية,2,23.12.01,121,21.01.05,0,قائمة أسعار اليورو الافتراضية,AR
ONT_FEEDBACK_PROFILE,AR,OM: ملاحظات خدمة العملاء,1,31.05.02,121,05.05.06,0,,AR
ONT_ADD_CUSTOMER_OI,AR,OM: إضافة عميل (استيراد الطلب),2,15.10.01,121,05.05.06,0,إضافة عميل لاستيراد الطلب,AR
OE_COMMITMENT_SEQUENCING,AR,OM:تسلسل الارتباط,2,27.12.01,121,21.01.05,0,لاختيار وظيفة الالتزام بدون مبلغ الوعد,AR
ONT_HONOR_ITEM_CHANGE,AR,OM: السعر المجمد لاحتساب تغيير الصنف,2,24.09.01,121,05.05.06,0,مرجع لفحص تغيير الصنف للتسعير,AR
ONT_CONFIG_QUICK_SAVE,AR,OM: حفظ سريع للتركيب,2,27.08.01,121,21.01.05,0,إذا تم إعداد'ن'،ستحفظ سطورالطبقةبواسطةطلب إضافةقاعدةبيانات مباشرةبأقل جهد.يجرىهذا فقط لطلبات غيرمحجوزةمكونةباستخدام وسيط مستخدم,AR
ONT_PROMOTION_LIMIT_VIOLATION_ACTION,AR,OM: إجراء انحراف حد الحملة الترويجية,2,14.09.01,121,21.01.05,0,اختر عدم الإيقاف لتطبيق عدم الإيقاف أو إيقاف لوضع إيقافات عند الانحراف (سطر أو طلب) أو إيقاف طلب لوضع طلب في حالة إيقاف عند الانحراف,AR
ONT_ACTIVATE_CMS,AR,OM: تنشيط نظام إدارة التغييرات,2,30.01.02,121,24.08.06,0,ACTIVATE CHANGE MANAGEMENT SYSTEM,AR
OM_UI_CASCADE_HEADER_ATTRIBUTES,AR,OM:نموذج أمر مبيعات: تتالي تغييرات عنوان لسطر,2,02.08.01,121,03.04.06,0,تتالي سمات العنوان للسطور في نموذج أمر المبيعات,AR
ONT_CHARGES_FOR_BACKORDERS,AR,OM: المصروفات للمتأخرات,2,20.06.01,121,21.01.05,0,,AR
ONT_CHARGES_FOR_INCLUDED_ITEM,AR,OM: مصروفات الصنف المتضمن,2,21.08.01,121,21.01.05,0,,AR
ONT_PC_UPDATE_ALL_FOR_DFF,AR,OM: هل تريد تطبيق قيود التحديث العام على DFF؟,2,19.09.01,121,21.01.05,0,مراقبة ما إذا كان قد تم اختيار قيود التحديث العام التي تطبق على كل الحقول الأخرى عند تحديث السمات المرنة الوصفية,AR
OE_RECEIVABLES_DATE_FOR_NONSHIP_LINES,AR,OM: إعداد تاريخ حركة المقبوضات كتاريخ حالي للسطور غير القابلة للشحن,2,27.09.01,121,05.05.06,0,إذا تم إعداد القيمة على 'نعم'، فسيصبح تاريخ حركة المقبوضات التاريخ الحالي للسطور غير القابلة للشحن,AR
HR_KPI_RIA_USERNAME,AR,HR: معلومات مباشرة: اسم المستخدم RIA,1,31.05.02,120,23.09.05,0,يتحكم خيار المرجع هذا في إمكانية تسجيل الدخول الفردي بين أوراكل وRIA. أدخل اسم مستخدم صحيح على مستوى المستخدم,AR
HR_KPI_RIA_PASSWORD,AR,HR: معلومات مباشرة: كلمة السر RIA,1,31.05.02,120,23.09.05,0,يتحكم خيار المرجع هذا في إمكانية تسجيل الدخول الفردي بين أوراكل وRIA. أدخل كلمة سر صحيحة على مستوى المستخدم,AR
HR_GENERATE_GL_ORGS,AR,HR: تصنيفات منشأة مركز تكلفة الأستاذ العام,1,22.08.01,120,21.01.05,0,مُستخدم لتحديد ما إذا كان يجب على الأستاذ العام تكوين تنظيم أم لا,AR
HR_GL_ORG_NAME_FORMAT,AR,HR: تنسيق اسم تنظيم الأستاذ العام,1,02.10.01,120,21.01.05,0,تحديد طريقة تكوين أسماء تنظيمات مراكز التكلفة من الأستاذ العام,AR
PER_AUTO_EVAL_ENTITLEMENTS,AR,HR: التقييم الآلي لاستحقاقات الاتفاقية الجماعية,2,01.02.02,120,21.01.05,0,نتائج التقييم الآلي لاستحقاقات الاتفاقية الجماعية,AR
WMS_SUBINV_LOCATOR_DELIMITER,AR,WMS: محدد المخازن/المواقع,1,20.11.01,121,01.07.05,0,الحرف في رمز الشريط المستخدم متعدد الخطوط المستخدم لفصل المخازن ومحدد المواقع,AR
WMS_ITEM_REVISION_DELIMITER,AR,WMS: محدد الصنف/المراجعة,1,20.11.01,121,01.07.05,0,الحرف في رمز الشريط المستخدم متعدد الحقول لفصل رقم الصنف والمراجعة,AR
WMS_PO_LINE_DELIMITER,AR,WMS: محدد رقم/سطر أمر الشراء,1,20.11.01,121,01.07.05,0,الحرف في رمز الشريط المستخدم متعدد الحقول لفصل رقم أمر الشراء ورقم سطر أمر الشراء,AR
XNC_DEBUG_LOG_DIRECTORY,AR,XNC:Log Directory,2,28.11.01,2,28.11.01,0,XNC:Log Directory,US
XNC_RECONFIGURE_ORDER_LINE_TYPE,AR,XNC:Reconfigure Service,2,23.07.01,2,23.07.01,0,Reconfigure Service,US
XNC_DEBUG_LEVEL,AR,XNC:DEBUG LEVEL,2,28.11.01,2,28.11.01,0,Determines level of debug messages printed in log files,US
AHL_WF_COUNTER,AR,AHL: عداد حلقة دفق الأعمال,2,24.04.02,121,21.01.05,0,يستخدم عداد الحلقة لمراقبة عدد المرات التي سيتم فيها إرسال التذكير إلى المعتمدين,AR
AHL_PM_INSTALL,AR,AHL: تركيب الصيانة الوقائية,2,12.07.02,121,21.01.05,0,لتحديد ما إذا كان التركيب المذكور تركيب الصيانة الوقائية أم تركيب ASO,AR
AHL_UMP_MAX_PLANNING_UOM,AR,AHL: الحد الأقصى لنافذة التخطيط (وحدة القياس),2,12.04.02,121,21.01.05,0,الحد الأقصى لنافذة متطلبات صيانة التخطيط حسب خطة صيانة الوحدة,AR
AHL_WF_TIMEOUT,AR,AHL: دقائق انتهاء وقت دفق الأعمال,2,24.04.02,121,21.01.05,0,قيمة انتهاء وقت دفق الأعمال، وحدة القياس هي الثانية,AR
AMS_SOURCE_FROM_PARENT,AR,AMS : مصدر من الوحدة الرئيسية,2,28.06.01,120,21.01.05,0,AMS: مصدر من الوحدة الرئيسية,AR
AMS_ODM_DBLINK,AR,AMS : رابط التسويق بقاعدة بيانات ODM,2,19.07.01,120,21.01.05,0,اسم رابط قاعدة البيانات الذي يربط قاعدة بيانات التسويق بقاعدة بيانات التنقيب في البيانات,AR
AMS_ODM_OUTPUT_SCHEMA,AR,AMS : مخطط مخرجات محرك التنقيب في البيانات,2,19.07.01,120,21.01.05,0,مخطط المخرجات الخاص بنتائج محرك التنقيب في البيانات. لا توجد حاجة لتشغيل التطبيقات لأوراكل للإصدار 11.5.10,AR
AMS_ALLOW_QP_PRICE_LIST_UPDATES,AR,AMS : Allow updates to Price Lists created in Advanced Pricing from Oracle Marketing Online,2,28.10.01,2,20.11.02,0,Allow updates to Price Lists created in Advanced Pricing from Oracle Marketing Online with out being part of the team - OBSOLETE PROFILE,US
AMS_POST_RUNTIME_UTIL_CLASS,AR,AMS : طبقة البرنامج المساعد لوقت تشغيل الترحيل,2,22.08.01,120,21.01.05,0,طبقة البرنامج المساعد لبيئة وقت تشغيل الترحيل,AR
AMS_DEFAULT_PARTNER_BUDGET,AR,AMS : Default Partner Budget,2,22.06.01,2,20.11.02,0,Default Budget for a Partner - OBSOLETE PROFILE,US
AMS_ACR_BUDGET_DEFAULT_CAMP_SETUP_TYPE,AR,AMS: Default Campaign Custom Setup Type for Fully  Accrued budgets,2,08.04.01,2,08.04.01,0,Default Campaign Custom Setup for Customer based Accrual budgets,US
AMS_CLAIM_AR_BATCH_SOURCE,AR,AMS : Default Transaction (Receivables) Batch Source,2,08.04.01,2,20.11.02,0,Default Batch Source for creating transactions in Receivables - OBSOLETE PROFILE,US
AMS_UPGRADE_RUN_FLAG,AR,AMS : علامة إتمام التجديد,2,29.06.01,120,21.01.05,0,,AR
AMS_POST_RUNTIME_SHCRT_CURRENCY,AR,AMS : ترحيل عملة عربة التسوق وقت تشغيل,2,06.09.01,120,21.01.05,0,رمز العملة لمقارنة مبالغ عربة التسوق وقت التشغيل,AR
AMS_ENABLE_TIP_TEXT,AR,AMS : تمكين نص التلميح,2,30.07.01,120,21.01.05,0,تبديل كل نص التلميح عن طريق OMO,AR
AMS_EMAIL_FTR_BANNER,AR,AMS : Email Footer Banner,2,08.11.01,2,08.11.01,0, - OBSOLETE PROFILE,US
AMS_BUDGET_ADJ_GRACE_PERIOD,AR,AMS : فترة السماح لتعديل الموازنة بالأيام,2,07.05.01,120,21.01.05,0,فترة السماح بتعديل موازنة بالأيام (العدد),AR
AMS_LIST_WB_B2C_PREFIX,AR,AMS : بادئة أعمال لمستهلكين بمصنف القائمة,2,23.07.01,120,21.01.05,0,Ams: بادئة شركات مع عملاء بمصنف القائمة,AR
AMS_LIST_WB_B2B_PREFIX,AR,AMS : تسويق أعمال لأعمال بمصنف القائمة,2,23.07.01,120,21.01.05,0,Ams: تسويق أعمال لأعمال بمصنف القائمة,AR
AMS_CUSTOM_CONDITION_CLASS,AR,AMS : طبقة الشرط المفصلة,2,05.07.01,120,21.01.05,0,طبقة الشرط المفصلة لوقت تشغيل الترحيل,AR
AMS_MERCHANT_PARTY_ID,AR,AMS : معرف طرف التاجر,2,24.07.01,120,21.01.05,0,معرف طرف التاجر,AR
AMS_ALLOW_INVENTORY_UPDATE,AR,AMS : السماح بتحديث الصنف المخزني,2,16.08.01,120,21.01.05,0,,AR
AMS_PRICING_PHASE_ORDER,AR,AMS : Default phase for Order level discounts,2,29.11.01,2,20.11.02,0,Pricing Phase ID for Order Level Discount - OBSOLETE PROFILE,US
AMS_EMAIL_HDR_BANNER,AR,AMS : Email Header Banner,2,08.11.01,2,08.11.01,0,Email Header Banner - OBSOLETE PROFILE,US
AMS_OFFER_FORMULA,AR,AMS : Default Offer Formula,2,28.10.01,2,20.11.02,0,The value set here - OBSOLETE PROFILE,US
AMS_COMM_BUDGET_EXCEED,AR,AMS : Allow committed budget to exceed total budget,2,29.10.01,2,20.11.02,0,AMS: Allow committed budget to exceed total budget - OBSOLETE PROFILE,US
ASF_RESULTSET_CACHE_ON,AR,OSO: تشغيل الذاكرة الوسيطة لمجموعة النتائج,2,19.09.01,121,21.01.05,0,ينبغي إيقاف تشغيل الذاكرة الوسيطة إذا لم يتم عرض القيم المحولة في الجداول,AR
ASF_MIN_ROWS_TOP_NAVIGATE,AR,OSO: الحد الأدنى لصفوف الانتقال العلوي,2,04.06.01,121,21.01.05,0,الحد الأدنى لعدد الصفوف الموجودة بالجدول التي ستقوم بتمكين روابط الانتقال العلوية والسفلية، وليست السفلية فقط,AR
AMS_DEFAULT_PRODUCT_STYLESHEET,AR,AMS : صحيفة نمط المنتج الافتراضي,2,05.07.01,120,21.01.05,0,صحيفة نمط XSL الافتراضي للمنتجات,AR
AMS_SERVER_URL,AR,AMS : URL الخادم,2,24.07.01,120,21.01.05,0,,AR
ASF_OPP_VAR_AMOUNT,AR,OSO: Opportunity Variance Bin Reports Amount,2,19.09.01,2,19.09.01,0,Amount to be used in Opportunity Variance Bin Reports to be used as Query Criteria,US
AMS_PRINT_ON_INVOICE,AR,AMS : Default value for print on invoice flag,2,29.11.01,2,20.11.02,0,Print on Invoice Flag - OBSOLETE PROFILE,US
ASF_PROJECTS_INTEGRATED,AR,OSO: Projects Integrated,2,23.08.01,2,23.08.01,0,Whether Projects Application is installed and should be integrated with OSO,US
AMS_PRICING_GROUP_SEQUENCE,AR,AMS : Default Bucket for discount rules,2,29.11.01,2,20.11.02,0,Pricing Group Sequence ID - OBSOLETE PROFILE,US
ASO_OM_ACCESS,AR,ASO : الوصول إلى إدارة الطلبات,1,09.07.01,121,21.01.05,0,يحدد طور الوصول إلى نموذج إدارة الطلبات بواسطة نموذج تأريخ العميل,AR
ASO_DIAG_EMAIL_ADDRESS,AR,ASO : Email Address to send Diagnostic Messages,1,05.10.01,2,25.02.03,0,Obsolete : ASO : Email Address to send Diagnostic Messages,US
ASF_FORECAST_CATEGORY,AR,OSO: فئة التقدير الافتراضي,2,13.09.01,121,21.01.05,0,فئة التقدير الافتراضي,AR
ASF_OPP_DETAIL_SEC_CHECK,AR,OSO: Opportunity Detail Security Check,2,17.09.01,2,17.09.01,0,OSO: Opportunity Detail Security Check,US
ASF_OPP_DISPLAY_COMPETITOR,AR,OSO: Display Opportunity Competitors in Detail,2,30.08.01,2,15.02.02,0,Display Opportunity Competitors in Detail,US
AMS_DEFAULT_SCHEDULE_STYLESHEET,AR,AMS : صحيفة نمط جدول افتراضي,2,05.07.01,120,21.01.05,0,ملف XSL افتراضي لعرض الجداول,AR
AMS_DEFAULT_OFFER_STYLESHEET,AR,AMS : صحيفة نمط العرض الافتراضي,2,05.07.01,120,31.05.06,0,صحيفة نمط XSL افتراضي للعروض,AR
AMS_PRODUCT_PRECEDENCE,AR,AMS : Default value for product precedence,2,29.11.01,2,20.11.02,0,Product Precedence - OBSOLETE PROFILE,US
ASF_LIST_DEFAULT_PUBLIC_FLAG,AR,OSO: List Default Public Flag,2,13.12.01,2,13.12.01,0,Controls the public/private flag in List Create Page. If set to Y, public is chose by default,US
